360,81
2317,81
3030,81
559,82
592,82
1146,82
1528,82
2415,82
2977,82
2272,83
541,84
585,84
650,84
655,84
924,84
1078,84
1226,84
1384,84
1843,84
1933,84
2674,84
3018,84
3019,84
3047,84
3300,84
3319,84
583,85
654,85
2894,86
1489,87
1858,87
1711,88
2216,88
3157,89
36,90
119,91
3278,91
1993,92
583,93
2190,93
2940,94
1193,95
2794,95
111,96
823,96
929,96
2270,96
2637,96
3275,96
120,97
133,97
340,97
1323,97
903,98
1202,98
2573,98
354,99
387,99
937,99
1079,99
1407,99
2175,99
2285,99
2298,99
2511,99
2512,99
158,100
1016,100
2572,100
1027,101
2159,101
826,102
1326,102
1341,102
1435,102
2856,102
3088,102
3162,102
1017,103
1640,103
1749,103
2199,103
2131,104
1769,105
1965,105
977,106
156,107
1367,107
2190,107
2644,107
2777,107
3194,108
1834,109
2138,109
1455,110
1820,110
2659,110
2660,110
96,111
473,111
542,111
1552,111
1705,111
3275,111
252,112
1250,113
13,114
151,114
1534,114
1876,114
554,115
1420,115
1539,115
1687,115
2075,115
2678,115
881,116
2123,116
3311,117
368,118
33,119
91,119
3134,119
97,120
133,120
1830,120
3134,120
338,121
1651,121
1912,122
3138,122
828,123
2422,123
1993,124
1812,125
832,126
205,127
144,128
1042,129
1241,130
583,131
1005,131
936,132
2623,132
3325,132
97,133
120,133
780,133
1323,133
1330,133
3135,133
1632,134
875,135
29,136
1567,136
2081,136
32,137
44,137
1562,137
1703,137
1760,137
1941,137
2316,137
2508,137
2520,137
2521,137
2599,137
756,138
1035,138
1423,138
2783,138
469,139
681,139
1098,139
1132,139
1737,139
1854,139
2197,139
2488,139
2489,139
603,140
959,140
1714,141
1037,142
1003,143
1201,143
1456,143
2060,143
2735,143
128,144
848,145
1131,145
1430,145
2111,145
3122,146
15,147
1249,147
1351,148
1440,148
1648,148
2265,148
2405,148
2406,148
2626,148
2627,148
1771,149
2069,149
2229,149
365,150
114,151
558,151
678,151
967,151
1098,151
1358,151
1623,151
1761,151
2475,151
2488,151
931,152
1737,152
2218,152
2300,152
1430,153
1667,153
2547,153
397,154
745,154
756,154
2926,154
451,155
1113,155
1132,155
1626,155
1669,155
107,156
923,156
2644,156
2777,156
943,157
1335,157
1678,157
3085,157
70,158
100,158
1179,158
2508,158
2,159
1098,159
2920,159
466,160
927,161
935,161
1617,161
2134,161
2717,161
2004,162
2736,162
3071,162
1071,163
3183,164
2410,165
945,166
1995,166
2805,166
668,167
1905,168
2910,168
3194,169
248,170
930,170
492,171
882,171
1756,171
2229,171
2572,171
2584,171
2804,171
426,172
1558,173
2321,173
2323,173
520,174
1290,175
2942,176
2680,177
2751,177
1972,178
2443,178
2688,178
9,179
1034,179
1299,180
1861,180
2437,180
2697,180
352,181
662,181
2639,181
2640,181
1263,182
1423,182
2263,183
2947,184
1826,185
3279,186
56,187
2508,187
2884,187
200,188
2620,189
1803,190
2077,190
2435,190
326,191
3108,191
3185,191
1928,192
2170,192
573,194
398,195
1523,195
1621,195
2219,195
2901,195
3052,195
3053,195
1408,196
1824,196
2509,197
716,198
756,198
1454,199
2002,199
2328,199
188,200
2843,201
2844,201
1702,202
1595,203
1095,204
2900,204
3010,204
127,205
1435,205
3088,205
213,206
784,206
855,206
2297,206
3077,206
3135,206
3266,206
773,207
271,208
219,209
405,209
439,209
998,209
1535,209
1719,209
2434,209
2704,209
2706,209
2707,209
2967,209
1992,210
3184,211
1445,212
1897,212
206,213
784,213
2836,213
2837,213
3077,213
3266,213
529,214
2098,214
3074,214
2486,215
2774,215
2929,215
583,216
696,217
1656,217
2616,217
1320,218
1604,218
2868,218
209,219
1483,219
1719,219
1897,219
2434,219
2704,219
2255,220
3094,220
756,221
969,221
1035,221
1215,221
1423,221
2476,221
2783,221
1098,222
27,223
568,223
1393,223
2635,223
2730,223
2858,223
1623,225
742,226
1067,226
1529,226
3204,226
3205,226
1908,227
2714,227
844,228
1810,228
2620,228
3250,228
301,229
412,229
1234,229
1532,229
2816,229
3013,229
28,230
308,230
493,230
888,230
896,230
1231,230
2024,230
2283,230
2783,230
2786,230
357,231
1969,231
2980,231
876,232
253,233
334,233
2080,234
583,235
2392,235
2994,235
257,236
619,237
1583,237
586,238
1732,238
2399,238
2565,238
736,239
768,240
1322,240
3231,240
2943,241
604,242
937,242
1415,242
2175,242
2862,242
797,243
1583,243
1737,243
2033,243
2197,243
2300,243
932,244
1813,244
907,245
1067,246
3125,246
3190,246
3204,246
3205,246
1423,247
2783,247
170,248
1218,248
1266,248
2064,248
2089,248
2614,248
2644,248
2849,248
298,249
1670,249
907,250
826,251
2084,251
112,252
233,253
844,254
1993,254
2580,254
267,255
1544,255
1688,255
1773,255
1823,255
2068,255
2223,255
2552,255
2620,255
2733,255
2734,255
3250,255
2278,256
236,257
721,258
2971,258
963,259
1638,260
2979,260
2750,261
289,262
1598,263
526,264
738,264
887,264
2423,264
2656,264
1268,265
1537,266
2221,266
2453,266
255,267
673,267
1157,267
1810,267
2068,267
2620,267
3250,267
3299,267
750,268
1260,268
1943,269
2623,269
3243,269
3325,269
1783,270
1904,270
3229,270
3235,270
3236,270
3237,270
208,271
1267,272
451,273
2766,273
417,274
469,274
769,274
1418,274
2218,274
53,275
711,276
1298,276
3239,278
2016,279
2470,279
689,280
1929,280
2327,280
1297,281
1564,281
647,282
1164,283
2349,283
1597,284
3253,284
59,285
2010,285
1419,286
1968,286
1467,287
1836,287
2402,287
2675,287
1012,288
262,289
1362,289
1423,290
1944,290
2702,291
874,292
595,293
1844,293
2142,293
2855,293
1586,294
1875,294
541,295
3047,295
3062,296
2854,297
249,298
514,298
1670,298
80,299
469,299
1058,300
1135,300
229,301
1411,301
1532,301
2764,301
2816,301
1205,302
963,303
1944,303
2652,303
494,304
720,304
938,304
1191,304
1344,304
1423,304
1481,304
2117,304
2255,304
2586,304
3094,304
3187,304
638,305
1621,305
2026,305
2930,306
1369,307
230,308
586,308
1231,308
1291,308
1919,308
1944,308
2231,308
2399,308
2677,308
2783,308
2931,309
3222,309
1681,310
1879,311
2937,311
2938,311
414,312
1254,312
2804,312
2645,313
965,314
2985,314
17,315
374,315
623,315
913,315
1423,315
1568,315
1606,315
1709,315
1944,315
2167,315
2597,315
2598,315
2638,315
1125,316
778,317
2932,317
2933,317
412,318
718,319
1537,320
2221,320
2647,320
2963,321
2228,322
3084,322
1880,323
698,324
3117,325
191,326
3185,326
985,327
3086,327
1383,328
72,329
661,329
1890,330
2518,330
2619,330
3185,331
3207,331
1084,332
1279,332
1710,332
2949,332
2260,333
2922,333
233,334
778,334
1693,335
724,336
1089,336
562,337
877,337
1181,337
1601,337
2581,337
2582,337
3003,337
121,338
1651,338
1228,339
2643,339
97,340
473,340
2790,340
1051,341
2598,341
1870,342
679,343
3297,343
1774,344
2239,345
3290,345
1453,346
1664,347
1203,348
1759,348
1854,348
2074,348
2528,348
2634,348
400,349
1992,349
2761,350
2400,351
181,352
662,352
1113,352
2639,352
2640,352
1729,353
3294,353
99,354
2435,354
3007,355
1122,356
231,357
3157,357
1949,358
2351,358
2352,358
81,360
3030,360
478,361
1919,362
2186,362
2445,362
2650,362
2651,362
2340,363
2341,363
801,364
150,365
400,365
1992,365
631,366
1151,366
2062,367
118,368
1200,369
581,370
2158,371
2500,371
1370,372
1424,372
1747,372
1982,372
2464,372
3072,372
3194,373
315,374
617,374
913,374
1118,374
1606,374
1709,374
2417,374
2491,374
2926,374
1412,375
2369,375
2791,375
3287,375
1794,376
2301,377
716,378
2406,378
2768,379
3273,379
583,380
2190,380
2156,381
3189,381
1458,382
2956,382
697,383
990,384
1034,384
1931,385
1701,386
99,387
2809,388
2255,389
2112,390
2990,390
872,391
1917,391
2104,391
2106,391
2996,392
2317,393
567,394
1880,395
2595,395
2712,395
2520,396
2623,396
154,397
469,397
931,397
2218,397
2520,397
2888,397
195,398
1523,398
1252,399
1844,399
349,400
365,400
958,400
863,401
2740,402
604,403
1415,403
2862,403
3186,404
209,405
1535,405
1719,405
1897,405
2704,405
2706,405
2707,405
2967,405
583,406
1661,406
2180,406
3275,406
1297,407
1365,408
638,409
1342,410
1530,410
2585,410
1809,411
3107,411
229,412
318,412
1034,412
1336,412
1411,412
2816,412
2441,413
3258,413
312,414
806,414
1813,414
2205,414
2719,414
2720,414
2721,414
1129,415
1626,415
1667,415
2430,415
2566,415
2534,416
274,417
1759,417
2646,417
916,418
1336,418
1208,419
477,420
1005,420
1934,421
1136,422
1163,422
2276,422
2632,422
2238,423
2868,423
1757,424
3164,425
172,426
2130,427
841,428
1561,428
1706,428
2115,428
2478,428
774,429
1440,429
1648,429
2265,429
2405,429
2406,429
2626,429
2627,429
542,430
1621,430
2029,430
2155,430
1685,431
2845,431
870,432
1175,432
1269,432
2353,432
2984,433
2830,434
550,435
1656,435
2362,435
2363,435
1020,436
1876,436
1997,436
2318,437
2923,438
209,439
1719,439
1897,439
2704,439
2706,439
2707,439
2967,439
2012,440
3129,440
3048,441
1783,442
2502,442
2813,442
2912,443
858,444
1829,444
2407,444
1302,445
2656,445
510,446
2892,446
2389,447
1185,448
3287,448
889,449
1091,449
1544,450
155,451
273,451
543,451
883,451
1021,451
1533,451
1562,451
1818,451
1916,451
1966,451
2197,451
2296,451
2300,451
2508,451
2520,451
1631,452
2737,452
2215,453
52,454
808,454
836,454
888,454
942,454
1010,454
1035,454
1215,454
1220,454
1423,454
1600,454
1645,454
2054,454
2255,454
2476,454
2668,454
2783,454
2785,454
2787,454
2829,455
1657,456
1685,456
1993,456
3018,456
1593,457
1439,458
2234,459
2359,459
2100,460
993,461
1752,461
3031,461
3264,461
1509,462
477,463
2540,464
2541,464
1759,465
1854,465
160,466
2154,466
2346,466
2974,466
937,467
2175,467
3139,467
5,468
139,469
274,469
299,469
397,469
681,469
769,469
931,469
969,469
983,469
1098,469
1252,469
1363,469
1474,469
1666,469
1737,469
1854,469
2090,469
2197,469
2218,469
2300,469
2623,469
2719,469
2720,469
1102,470
1479,470
1983,471
1677,472
2315,472
2555,472
2589,472
111,473
340,473
542,473
704,473
781,473
1705,473
2270,473
3275,473
844,474
1809,474
2525,474
3056,475
3057,475
3296,476
420,477
463,477
1248,477
2204,477
3047,477
361,478
3047,479
3106,480
572,481
2237,482
831,483
834,483
1077,483
3157,483
3273,483
3277,483
1586,484
2021,484
2625,484
1211,485
1532,485
1053,486
2753,486
2,487
510,487
1098,487
1116,487
1203,487
1363,487
1571,487
2357,487
2892,487
3229,487
58,488
735,488
838,488
1141,488
1652,488
2109,488
668,489
583,490
1395,491
2859,491
171,492
882,492
2229,492
2995,492
230,493
756,493
1013,493
1035,493
1423,493
1645,493
2182,493
2405,493
2633,493
52,494
304,494
1215,494
2152,494
638,495
1621,495
2026,495
1263,496
1423,496
862,497
74,498
1780,498
2975,498
2976,498
2653,499
887,500
2275,500
1810,501
3250,501
1012,502
1576,502
518,503
1530,504
625,505
2293,505
2845,505
1730,506
1584,507
1945,507
3214,507
2835,508
1823,509
2733,509
3249,509
446,510
487,510
1363,510
1571,510
2828,511
626,512
621,513
298,514
2810,515
2811,515
1384,516
1499,516
3300,516
2647,517
503,518
1216,518
1584,518
2648,518
1897,519
174,520
3147,520
2381,521
2403,521
965,522
1831,523
1841,524
2350,524
1538,525
2788,525
2939,525
264,526
649,526
706,526
2574,526
2578,526
921,527
2164,527
1423,528
1944,528
214,529
963,529
1423,529
2397,529
2830,529
1725,530
1959,530
665,531
1018,531
1622,531
1642,531
1967,531
2611,532
31,533
1945,533
1765,534
2692,534
2288,535
642,536
947,536
2585,536
2478,537
651,538
837,538
633,539
1507,539
1784,540
84,541
295,541
556,541
912,541
924,541
1946,541
2516,541
2647,541
2911,541
2912,541
3047,541
111,542
430,542
473,542
704,542
810,542
823,542
929,542
1465,542
1478,542
1621,542
1705,542
1769,542
1866,542
2270,542
2722,542
2746,542
2841,542
3048,542
3049,542
3050,542
3051,542
3275,542
451,543
1021,543
2296,543
2562,544
1916,545
2303,545
1047,546
2260,546
583,548
820,548
852,549
1878,549
2064,549
435,550
756,550
1423,550
1822,550
2362,550
2586,550
2783,550
2900,551
3010,551
3011,551
750,552
1260,552
2413,553
2790,553
115,554
800,555
541,556
970,557
13,558
151,558
726,558
1884,558
1923,558
82,559
592,559
1146,559
2415,559
2977,559
1014,560
1098,560
1571,560
2192,561
2483,561
337,562
1181,562
1367,562
2581,562
2849,562
3026,562
1587,563
1736,563
583,564
1478,565
3049,565
905,566
1265,566
1331,566
2485,566
394,567
699,567
2213,567
223,568
1436,568
2006,568
2401,568
2465,568
2487,568
2731,568
2899,568
3222,568
1840,569
3024,569
625,570
3154,570
1787,571
481,572
194,573
1025,573
1999,573
625,574
671,574
1479,574
1110,575
1519,575
2050,575
2268,575
621,576
1888,577
1028,578
1972,578
2081,578
2226,579
2368,579
1411,580
1532,580
370,581
1751,582
19,583
85,583
93,583
131,583
216,583
235,583
380,583
406,583
490,583
548,583
564,583
588,583
638,583
648,583
654,583
677,583
791,583
880,583
1003,583
1005,583
1171,583
1201,583
1388,583
1411,583
1517,583
1526,583
1661,583
1694,583
1702,583
1754,583
1922,583
1968,583
2067,583
2101,583
2135,583
2180,583
2250,583
2259,583
2392,583
2448,583
2841,583
2921,583
2922,583
2951,583
2974,583
3018,583
3100,583
3149,583
3217,583
3218,583
3219,583
2385,584
84,585
1040,585
2532,585
238,586
308,586
1215,586
1423,586
1944,586
1998,586
1215,587
1423,587
2117,587
2557,587
2783,587
583,588
2841,588
829,589
1256,589
1276,589
2537,589
2538,589
3097,590
2186,591
2207,591
2869,591
82,592
559,592
1146,592
1528,592
2415,592
2705,592
2326,594
293,595
619,596
879,596
1448,596
1962,596
3192,597
3175,598
1888,599
1260,600
1002,601
2106,601
3193,602
140,603
959,603
1859,603
242,604
403,604
1472,604
2800,604
3129,604
693,605
2459,605
860,606
42,607
1880,608
2869,608
2890,609
685,610
2867,610
1117,611
2911,611
2912,611
3040,611
621,612
2606,612
1317,613
2604,614
850,615
1819,616
2674,616
17,617
374,617
623,617
756,617
932,617
1423,617
1568,617
1606,617
1709,617
1944,617
2167,617
2416,617
2597,617
2598,617
2863,617
2291,618
237,619
596,619
2381,619
2291,620
513,621
576,621
612,621
710,621
2175,621
2322,621
2414,621
2440,621
2606,621
1791,622
17,623
315,623
617,623
913,623
1014,623
1118,623
1606,623
1709,623
1944,623
2417,623
2419,623
2597,623
2598,623
2638,623
2926,623
633,624
1507,624
505,625
570,625
574,625
778,625
866,625
916,625
1273,625
1319,625
1336,625
1837,625
2135,625
2293,625
2579,625
2846,625
3154,625
512,626
2377,626
2127,627
756,628
2565,628
2633,628
2682,628
1,629
1461,630
1718,630
2631,630
366,631
1758,631
2320,631
41,632
539,633
624,633
1423,634
1471,634
1163,635
2133,635
2900,635
2923,636
3259,637
305,638
409,638
495,638
583,638
809,638
1621,638
1798,638
1922,638
1968,638
2067,638
2190,638
2441,638
2563,638
2932,638
2978,638
2219,639
3040,639
1894,640
2754,640
1936,641
3215,641
536,642
826,642
1081,642
1448,642
2596,642
1001,643
2465,643
1742,644
2283,645
3316,646
282,647
583,648
6,649
526,649
652,649
1144,649
2575,649
2576,649
2648,649
84,650
2496,650
2647,650
2912,650
3047,650
3100,650
538,651
1656,651
2506,651
649,652
2215,653
85,654
583,654
84,655
2516,655
688,656
3201,656
3202,656
2941,657
659,658
658,659
1721,660
72,661
329,661
1482,661
181,662
352,662
1097,662
1440,662
1626,662
1741,662
2265,662
2405,662
2406,662
2640,662
2641,662
2642,662
2261,663
2386,664
531,665
1027,665
1204,665
2439,665
2257,666
1492,667
3141,667
167,668
489,668
761,668
1100,668
1180,668
1188,668
1244,668
1531,668
1556,668
1708,668
3102,668
1295,669
2537,669
2493,670
574,671
866,671
925,671
975,671
1312,671
1473,671
1566,671
1837,671
2579,671
2772,671
2845,671
1961,672
267,673
1739,673
3134,673
1294,674
2446,674
3262,674
1866,675
1865,676
2828,676
2876,676
583,677
13,678
151,678
986,678
1276,678
2200,678
2444,678
2507,678
343,679
1980,680
139,681
469,681
2090,681
2578,682
2981,682
882,683
1472,683
2229,683
2495,683
2559,684
610,685
2962,686
2182,687
2828,687
656,688
3201,688
280,689
1929,689
2730,690
3222,690
1614,691
2580,691
2940,691
2949,691
3008,691
932,692
969,692
1568,692
2167,692
2397,692
2418,692
2482,692
2598,692
605,693
2183,694
2966,695
217,696
1683,696
2484,696
2792,696
2793,696
383,697
870,697
1237,697
2353,697
324,698
1784,698
567,699
1005,699
1348,700
2036,701
1713,702
2929,703
473,704
542,704
2746,704
2723,705
526,706
2423,706
2578,706
801,707
2928,707
2029,708
3157,709
621,710
937,710
1425,710
1472,710
1558,710
1988,710
2175,710
2321,710
2370,710
276,711
1160,711
2728,712
3103,712
3104,712
1178,713
1677,714
2315,714
2555,714
2589,714
2605,714
1084,715
198,716
378,716
1726,716
1941,716
2265,716
2405,716
2406,716
1126,717
1367,717
2330,717
319,718
1897,718
1903,718
2977,718
3312,718
2242,719
304,720
756,720
1191,720
258,721
1486,722
1968,722
2684,722
1335,723
3108,723
336,724
1089,724
2220,724
2294,725
558,726
967,726
23,727
2748,727
1683,728
55,729
2978,730
2986,731
2987,731
2988,731
2311,732
1251,733
1297,734
488,735
1652,735
3305,735
239,736
2340,737
264,738
1461,738
3242,739
2214,740
59,741
743,741
1417,741
226,742
3037,742
59,743
741,743
1381,743
2141,744
154,745
2236,745
2467,745
2520,745
2587,745
3276,745
2922,746
2421,747
3029,747
3194,747
804,748
961,748
1724,748
2502,748
2669,749
268,750
552,750
1196,750
1260,750
1066,751
1447,752
1448,752
1205,753
1948,754
2924,755
28,756
138,756
154,756
198,756
221,756
493,756
550,756
617,756
628,756
720,756
888,756
913,756
1010,756
1014,756
1648,756
1962,756
2129,756
2255,756
2258,756
2489,756
2586,756
2623,756
2651,756
2664,756
2665,756
2666,756
2667,756
2668,756
2386,757
1421,758
2100,758
2961,759
1513,760
668,761
1708,761
2376,762
2338,763
37,764
1425,765
2125,766
1038,767
240,768
1322,768
3255,768
274,769
469,769
2646,769
2965,769
1017,770
2082,770
1203,771
1592,771
2634,771
1104,772
1257,772
2647,772
207,773
1297,773
1332,773
1547,773
429,774
1648,774
1726,774
2265,774
2627,774
1563,775
2607,775
1377,776
1423,776
782,777
1031,777
317,778
334,778
625,778
1692,778
2262,778
2561,778
2846,778
19,779
2253,779
3224,779
133,780
933,780
473,781
777,782
2376,782
2480,782
2946,783
206,784
213,784
2297,784
2836,784
2838,784
3077,784
1716,785
1823,785
1398,786
2217,787
1414,788
3263,789
3177,790
583,791
1001,791
1546,791
3027,791
2310,792
1672,793
2161,793
2477,793
61,794
917,794
13,795
1042,795
1358,795
2680,796
243,797
931,797
969,797
2064,797
2120,797
2218,797
2306,798
1993,799
555,800
1423,800
364,801
707,801
1392,802
1574,803
1855,803
748,804
991,804
3020,804
1777,805
414,806
987,806
1538,807
454,808
1215,808
1423,808
2565,808
2668,808
2783,808
71,809
638,809
1621,809
2067,809
2563,809
542,810
1914,811
1971,812
19,813
1438,813
1790,813
2964,813
1586,814
1875,814
2771,814
2772,814
909,815
2340,816
2378,817
2427,817
2617,818
1203,819
548,820
1201,820
1248,820
2317,820
2647,820
2735,820
3047,820
48,821
2592,822
96,823
542,823
1044,823
2499,823
1910,824
34,825
102,826
251,826
642,826
1081,826
1575,826
2856,826
2713,827
123,828
2422,828
589,829
1256,829
1083,830
1506,830
2412,830
483,831
126,832
3064,832
74,833
1780,833
483,834
454,836
1423,836
2022,836
2182,836
2783,836
2829,836
3031,836
538,837
488,838
3284,838
13,840
1358,840
2488,840
428,841
2478,841
2560,841
1460,842
1964,843
228,844
254,844
474,844
2203,844
2552,844
2580,844
1155,845
3194,847
145,848
1399,848
1518,848
1667,848
1854,848
1876,848
2206,848
2361,848
2521,848
2593,848
2634,848
615,850
887,851
1606,851
2025,851
2183,851
2597,851
549,852
2864,852
1305,853
2253,854
206,855
1522,855
2621,855
984,856
1622,857
2740,857
444,858
1829,858
2407,858
1804,859
606,860
1796,860
1005,861
2178,861
2498,861
2921,861
3297,861
497,862
1172,862
2179,862
401,863
1781,864
2210,864
905,865
1331,865
1347,865
2875,865
625,866
671,866
925,866
1336,866
1837,866
2000,866
2213,866
2267,866
2693,866
3240,867
1174,868
898,869
432,870
697,870
2353,870
2020,871
391,872
1666,873
292,874
2694,874
3226,874
135,875
2867,875
232,876
1132,876
1258,876
1626,876
1919,876
2798,876
337,877
1367,877
2849,877
3026,877
941,878
1380,878
1673,878
2354,878
2376,878
2443,878
2468,878
596,879
2314,879
18,880
583,880
116,881
1878,881
171,882
492,882
683,882
2364,882
2365,882
451,883
2520,883
1497,884
1173,885
1993,885
2513,885
2435,886
264,887
500,887
851,887
1568,887
1797,887
2183,887
2278,887
2656,887
2769,887
2770,887
44,888
230,888
454,888
756,888
1013,888
1035,888
1113,888
1215,888
1352,888
1423,888
1944,888
2022,888
2248,888
2283,888
2405,888
2783,888
2840,888
2860,888
449,889
1431,890
2546,890
2800,890
2455,891
1109,892
2088,892
2472,892
2319,894
1071,895
1669,895
230,896
1013,896
1291,896
2022,896
2024,896
2783,896
1082,897
869,898
1932,899
2124,900
1073,901
1437,902
1811,902
3038,902
98,903
1202,903
2573,903
2146,904
2970,904
566,905
865,905
1700,905
2370,905
2372,905
1485,906
245,907
250,907
1904,907
2568,907
2569,907
1707,908
815,909
1570,909
2709,909
2269,910
541,912
3061,912
315,913
374,913
623,913
756,913
1118,913
1606,913
1709,913
2417,913
2491,913
2926,913
1795,915
2137,915
418,916
625,916
2302,916
61,917
794,917
1037,918
2177,918
2661,918
3073,919
3081,919
1426,920
527,921
1470,921
1833,921
2548,921
1281,922
3018,922
3027,922
156,923
1088,923
1247,923
84,924
541,924
1171,924
2219,924
2317,924
2912,924
3019,924
3100,924
671,925
866,925
2579,925
2846,925
996,926
161,927
935,927
1136,928
2900,928
96,929
542,929
1327,929
170,930
2864,930
152,931
397,931
469,931
797,931
2197,931
2520,931
2634,931
60,932
244,932
617,932
692,932
1026,932
1118,932
2598,932
780,933
1906,934
1978,934
161,935
927,935
1617,935
2134,935
132,936
2591,936
3234,936
99,937
242,937
467,937
710,937
304,938
2378,938
2783,938
2105,939
3252,939
46,940
878,941
1156,941
454,942
1215,942
1423,942
2565,942
2668,942
2783,942
157,943
1864,943
2306,943
2344,943
1555,944
2011,944
166,945
3017,946
536,947
1585,947
2380,947
2907,947
1717,948
1115,949
2580,950
2293,951
1639,952
2657,952
3155,952
2983,953
1441,954
2299,954
2737,954
2367,955
3109,955
3145,956
1023,957
1462,957
400,958
140,959
603,959
2544,959
3036,959
1950,960
3076,960
748,961
2502,961
1406,962
60,963
259,963
303,963
529,963
1423,963
2098,963
2227,963
2417,963
2419,963
2830,963
3074,963
3159,964
314,965
522,965
1113,966
1158,966
1302,966
1423,966
1568,966
1944,966
2167,966
2235,966
2830,966
3014,966
3015,966
13,967
151,967
726,967
2702,968
60,969
221,969
469,969
692,969
797,969
1158,969
1215,969
1423,969
1568,969
1606,969
1626,969
1944,969
2098,969
2167,969
2197,969
2227,969
2235,969
2565,969
2597,969
2633,969
2634,969
2775,969
2783,969
2830,969
2883,969
2968,969
3087,969
557,970
1688,970
1950,971
2530,972
1737,973
2779,974
671,975
1892,975
1296,976
2479,976
106,977
2435,977
2700,978
1423,979
1765,979
2459,980
1646,981
2099,981
2312,982
469,983
1131,983
1592,983
1737,983
856,984
327,985
2047,985
678,986
1276,986
2444,986
806,987
2420,987
2007,988
2459,989
384,990
1034,990
804,991
1208,991
1224,991
1475,992
2558,992
461,993
1422,993
2243,993
2098,994
2428,994
2775,994
2776,994
2830,994
2926,994
2225,995
2676,995
926,996
3117,997
209,998
1036,998
1897,998
2704,998
1316,999
1516,999
2590,999
2910,999
3315,999
1755,1000
1949,1000
2352,1000
643,1001
791,1001
1546,1001
2401,1001
3121,1001
601,1002
1120,1002
1578,1002
143,1003
583,1003
1201,1003
2086,1003
2735,1003
1802,1004
131,1005
420,1005
583,1005
699,1005
861,1005
2498,1005
2817,1005
2921,1005
1817,1006
2763,1007
3000,1007
10,1008
1209,1008
1669,1009
454,1010
756,1010
1423,1010
1854,1010
2508,1010
1704,1011
2926,1011
288,1012
502,1012
1584,1012
1945,1012
2149,1012
2331,1012
28,1013
493,1013
888,1013
896,1013
1035,1013
1215,1013
1645,1013
2024,1013
2283,1013
2476,1013
2682,1013
2786,1013
17,1014
560,1014
623,1014
756,1014
1423,1014
1568,1014
1606,1014
1944,1014
2167,1014
2598,1014
100,1016
1276,1016
1423,1016
2444,1016
2784,1016
103,1017
770,1017
1867,1017
531,1018
1033,1019
2515,1019
3242,1019
436,1020
1626,1020
1876,1020
2074,1020
451,1021
543,1021
1189,1022
2109,1022
2590,1022
3067,1022
957,1023
1303,1023
1462,1023
1494,1024
2710,1024
573,1025
932,1026
2491,1026
101,1027
665,1027
2159,1027
3158,1027
57,1028
578,1028
1621,1028
2609,1028
1558,1029
2321,1029
2606,1029
1565,1030
777,1031
1972,1031
2063,1031
2354,1031
2355,1031
2373,1031
1126,1032
2329,1032
2330,1032
1019,1033
2515,1033
3242,1033
9,1034
179,1034
384,1034
412,1034
990,1034
1235,1034
1427,1034
2113,1034
2820,1034
52,1035
138,1035
221,1035
454,1035
493,1035
888,1035
1013,1035
1215,1035
1231,1035
1423,1035
1608,1035
1618,1035
1645,1035
2476,1035
2783,1035
2926,1035
998,1036
1052,1036
1153,1036
1207,1036
1535,1036
2704,1036
142,1037
918,1037
2854,1037
767,1038
